ad_id,광고주,구분,이미지파일명,이미지URL,소재유형,보종,소구포인트,요약,광고텍스트,광고시작일,광고종료일,광고상세URL,수집일,최초발견일,상태,운영일수,레이아웃,인물노출,제품노출,텍스트밀도,제작방식,비주얼스타일,퍼널단계,오퍼,긴급성
326540efed211f220432d309994359b4,라이나생명,경쟁사,326540efed211f220432d309994359b4.jpg,https://lh3.googleusercontent.com/d/1vBFMIltdUd7e-ne8hB1BjUw2-7HysIRc,특약,치아보험,가입유도,전화 없이 간편 가입 치아보험,"📞 전화 상담은 넘 부담스러운데 치아보험은 꼭 들어야 하고… 😥

그러다 다이렉트 치아보험 발견!
전화 상담 없이 바로 가입되고, 혜택도 많아 완전 꿀~🍯

🦷 충전치료 개수 제한 없이 보장 (특약)
💰 온라인 가입 시 보험료　3% 할인
🎁 거기다 신세계상품권 최대 3만 원까지?

전화가 싫고, 간편하게 가입하고 싶은 분들!
지금 바로 가입해보세요 😎

#치아보험 #보철치료(특약) #충전치료(특약) #임플란트(특약)(임플란트/브릿지 연간 3개한, 틀니 연간 1회한)

(무)라이나다이렉트치아보험III(갱신형)
가입 후 91일부터 보장, 1년 이내 치료시 50% 보장, 보철치료는 2년 이내 발치시 50% 보장

*연령별 보험료 비교 시, 보험료 인하 폭 상이
*갱신 시 보험료가 인상될 수 있습니다.
*계약 체결 전 상품설명서 및 약관 참조
*기존 계약 해지 후 신계약을 체결시 보험인수가 거절되거나 보험료가 인상되거나 보장내용이 달라질 수 있음

*생명보험협회 심의필 제2026-08602호(2026-08-28~2027-08-27)
DIRECT.LINA.CO.KR
전화상담없이 바로 가입!
라이나생명 다이렉트 치아보험
Sign Up
라이나생명 다이렉트 치아보험
DIRECT.LINA.CO.KR
전화상담없이 바로 가입!
라이나생명 다이렉트 치아보험
Sign Up
라이나생명 다이렉트 치아보험
DIRECT.LINA.CO.KR
전화상담없이 바로 가입!
라이나생명 다이렉트 치아보험
Sign Up
라이나생명 다이렉트 치아보험
DIRECT.LINA.CO.KR
전화상담없이 바로 가입!
라이나생명 다이렉트 치아보험
Sign Up
라이나생명 다이렉트 치아보험
DIRECT.LINA.CO.KR
전화상담없이 바로 가입!
라이나생명 다이렉트 치아보험
Sign Up
라이나생명 다이렉트 치아보험
DIRECT.LINA.CO.KR
전화상담없이 바로 가입!
라이나생명 다이렉트 치아보험
Sign Up
라이나생명 다이렉트 치아보험
DIRECT.LINA.CO.KR
전화상담없이 바로 가입!
라이나생명 다이렉트 치아보험
Sign Up
라이나생명 다이렉트 치아보험
DIRECT.LINA.CO.KR
전화상담없이 바로 가입!
라이나생명 다이렉트 치아보험
Sign Up
라이나생명 다이렉트 치아보험
DIRECT.LINA.CO.KR
전화상담없이 바로 가입!
라이나생명 다이렉트 치아보험
Sign Up
라이나생명 다이렉트 치아보험",2026-09-16,,https://www.facebook.com/ads/library/?id=1095975102876399,2026-09-24,2026-09-15,운영중,8,,,,,,,,,
32f3f553a79c427b46048bb397c549b6,흥국화재해상보험,경쟁사,32f3f553a79c427b46048bb397c549b6.jpg,https://lh3.googleusercontent.com/d/1VbS1DNtZVBj4PI30IqlqiQGydZ7e9LQe,특약,종합보험,상품신뢰,심뇌혈관 진단비 특약 보장,"흥국화재 3N5 간편종합보험으로
뇌혈관질환 진단비, 허혈성심질환 진단비 보장!
(특약, 각 최초1회한, 가입 90일미만 10% 지급, 1년미만 50% 지급)
HTTPS://MMALL.HEUNGKUKFIRE.CO.KR
흥국화재 간편맞춤보험",2026-08-10,,https://www.facebook.com/ads/library/?id=1584214489726348,2026-09-22,2026-08-25,운영중,43,,,,,,,,,
332f9d518bbbc2d038c98130d06aecd4,KB손해보험 다이렉트,경쟁사,332f9d518bbbc2d038c98130d06aecd4.jpg,https://lh3.googleusercontent.com/d/10NaqQH6daVz4PKoxro3hnEEKO1IzkYz4,특약,운전자보험,대비유도,운전자보험으로 변호사선임비용 특약 확인,"🛣️먼 길도 여유롭게 운전하세요

먼 길 떠나기 전 차량 점검과
운전자보험도 확인하세요

KB손해보험 다이렉트 운전자보험
보장내용 확인하고 든든하게 준비 ✔️
👉 지금 KB손해보험 다이렉트 운전자보험에서 간편하게
보험료 확인하세요!

손해보험협회 심의필 제187502호(2026.08.24~2027.08.23)
#KB손해보험 #KB손해보험다이렉트 #KB다이렉트
#KB다이렉트운전자보험 #운전자보험 #KB손해보험운전자보험 #KB운전자보험 #운전자보험 #KB운전자",2026-09-18,,https://www.facebook.com/ads/library/?id=1597634938690133,2026-09-24,2026-09-18,운영중,6,,,,,,,,,
338ebca34de4b4bdf8a523ffde06bef2,펫퍼민트,경쟁사,338ebca34de4b4bdf8a523ffde06bef2.jpg,https://lh3.googleusercontent.com/d/1QRKn0xpkgpPdvIa07Rdq_yGy4EUEi-bj,브랜딩,펫보험,상품신뢰,메리츠 펫보험 가입 시 포인트 지급,"국내 1위 메리츠 펫보험!
신규 가입 고객 대상 네이버페이 포인트 최대 3만원 지급
(월 3만원 이상 가입, 2회차 보험료 납입 시)

🎉 가입건수 13만 돌파! (18~25년 계약건수 기준)
👑 6년 연속 1위 유지 (18~23년 원수보험료 기준)
📇 국내최초 현장청구 (전국 600여개 제휴병원)
📱 보험료만 선택하세요! 간편한 온라인 가입

💜이번 달 가입 혜택 꼭 확인해 보세요💜

준법감시인 심의필 제2026-광고-676호(2026.03.30~2027.03.29)",2026-08-20,2026-08-28,https://www.facebook.com/ads/library/?id=2995824737423369,2026-08-27,2026-06-18,종료,35,,,,,,,,,
3392293e14732f6e0e699d276d61ad54,KB손해보험 다이렉트,경쟁사,3392293e14732f6e0e699d276d61ad54.jpg,https://lh3.googleusercontent.com/d/1MAs7DhLpwVgrm2qwXeQIbRWz1P6WflAc,특약,주택화재,대비유도,층간소음 피해까지 보장하는 화재보험,"예고 없는 윗층/아래층 층간소음으로 피해 본다면?
층간소음피해보장(특약) 해주는 KB주택화재보험

👉 주택화재보험료 바로 확인하기
MO : https://bit.ly/3OLEPnG

KB손해보험 손해보험협회 심의필 제177171호(2026.04.24~2027.04.23)

＊ 본 영상은 AI생성 기술로 제작되었습니다.

#KB손해보험 #KB손해보험다이렉트 #KB다이렉트 #KB다이렉트주택화재보험 #KB주택화재보험 #주택화재보험
MDIRECT.KBINSURE.CO.KR
아직도 층간소음에 고통받고 있으시다면? (특약)
집주인도 세입자도 주택화재보험은 필수! KB다이렉트로 든든 대비하세요!",2026-05-12,2026-08-24,https://www.facebook.com/ads/library/?id=1983973362487409,2026-07-26,2026-06-13,종료,135,,,,,,,,,
342438b626c8898e1adb1cd438ac567b,펫퍼민트,경쟁사,342438b626c8898e1adb1cd438ac567b.jpg,https://lh3.googleusercontent.com/d/1gZsPcnRvX6XEgA6F03sSqt_hy5LRnQW4,브랜딩,펫보험,상품신뢰,메리츠 펫보험 가입 시 포인트 지급,"국내 1위 메리츠 펫보험!
신규 가입 고객 대상 네이버페이 포인트 최대 3만원 지급
(월 3만원 이상 가입, 2회차 보험료 납입 시)

🎉 가입건수 13만 돌파! (18~25년 계약건수 기준)
👑 6년 연속 1위 유지 (18~23년 원수보험료 기준)
📇 국내최초 현장청구 (전국 600여개 제휴병원)
📱 보험료만 선택하세요! 간편한 온라인 가입

💜이번 달 가입 혜택 꼭 확인해 보세요💜

준법감시인 심의필 제2026-광고-676호(2026.03.30~2027.03.29)
MSTORE.MERITZFIRE.COM
메리츠화재 펫보험
보험료 알아보기",,2026-07-24,https://www.facebook.com/ads/library/?id=1041873045438550,2026-07-23,2026-07-23,종료,63,,,,,,,,,
343f6b13cdf5ba832575fcab2c2663ab,AIA생명,경쟁사,343f6b13cdf5ba832575fcab2c2663ab.jpg,https://lh3.googleusercontent.com/d/1tcSdcOktUoYSIaxQ-yQDW-pgBNi7mp8Z,특약,종합보험,대비유도,위 대장 용종 제거 수술비 보장,"AIA생명은 위, 대장 용종 제거 수술비도 첫날부터 보장!
(특약, 연간 1회한, 1년 이내 수술 시 50% 지급)

*생명보험협회 심의필 제 2025-06114호 (2025-09-16 ~ 2026-09-15)

*갱신 시 보험료가 인상될 수 있음
*주계약 및 갱신형 특약의 보험기간은 10년 만기로, 최초 가입 후 10년 마다 갱신을 통해 최대 100세까지 보장
*보험계약 체결 전 상품설명서 및 약관을 확인하시기 바랍니다
*보험계약자가 기존 보험계약을 해지하고, 새로운 보험계약을 체결할 경우 인수거절, 보험료 인상, 보장내용 축소 등 불이익이 생길 수 있습니다
*이 보험계약은 예금자보호법에 따라 해약환급금(또는 만기 시 보험금)에 기타지급금을 합한 금액이 1인당 “1억원까지”(본 보험회사의 여타 보호상품과 합산) 보호됩니다.
이와 별도로 본 보험회사 보호상품의 사고보험금을 합산한 금액이 1인당 “1억원까지” 보호됩니다.
다만, 보험계약자 및 보험료납부자가 법인인 보험계약의 경우에는 보호되지 않습니다.
HTTPS://SALES.HR.AIA.CO.KR
(무) AIA 원스톱 종합건강보험
내 보험료 바로 알아보기",2026-05-07,2026-08-24,https://www.facebook.com/ads/library/?id=1256575856546855,2026-07-26,2026-06-14,종료,139,,,,,,,,,
3486bb3067055a555c18c2822bba07c0,한화손보 TM,경쟁사,3486bb3067055a555c18c2822bba07c0.jpg,https://lh3.googleusercontent.com/d/1t11HqzV5BYkuyxVWXqbm6OlIXXEo8x15,기타,암보험,가입유도,한화 암보험 지금 확인하세요,"든든한 암보험 찾고 계신가요? 한화손보 100세암치료보장보험 지금 바로 확인해보세요.
간편하게 보험료 알아보기
한화100세암치료보장보험",2026-08-27,2026-09-14,https://www.facebook.com/ads/library/?id=2608114109620573,2026-09-13,2026-08-25,종료,28,,,,,,,,,
3494bcb2f7476a7f8e32df0c1ad61f9d,라이나생명,경쟁사,3494bcb2f7476a7f8e32df0c1ad61f9d.jpg,https://lh3.googleusercontent.com/d/1whTgf4u9vhMCt1rUB6KCveLgPcUvd2Px,특약,암보험,대비유도,암보험 가입 첫날부터 보장 개시,"🚨 예고 없이 찾아오는 암
감액/면책 기간 기다리기 힘들죠

그럴 땐, 첫날부터 보장 개시되는 라이나 암보험을 지금 확인해 보세요 🔍

(무)첫날부터암보험(갱신형)
*가입 첫날부터 보장 개시
*10년 만기, 갱신 시 최대 100세까지 보장 가능
*갱신 시 보험료가 인상될 수 있음
*계약 체결 전 상품 설명서 및 약관 참조
*기존 계약 해지 후 신계약 체결 시 보험인수가 거절되거나 보험료가 인상되거나 보장 내용이 달라질 수 있음

생명보험협회 심의필 제2026-04585호 (2026-05-21 ~ 2027-05-20)
M.LINA.CO.KR
보험료 간편 확인!
라이나(무)첫날부터암보험(갱신형)",2026-07-07,2026-08-24,https://www.facebook.com/ads/library/?id=1349642303966171,2026-07-26,2026-06-30,종료,79,,,,,,,,,
34a48664228f2ba0d86104d60ffe4eee,DB 손해보험,경쟁사,34a48664228f2ba0d86104d60ffe4eee.jpg,https://lh3.googleusercontent.com/d/153Vov0gIJuf5xIq0cAh3QljEVsGTR7E-,브랜딩,자동차보험,정서유도,DB손해보험 첫 운전 선물 이벤트,"🚗 같은 떨림, 다른 마음
첫 운전 선물 이벤트 🎁

💝 첫 운전 선물 선택하기
받고 싶은 선물,
혹은 첫 운전을 앞둔 소중한 사람에게 주고 싶은 선물을 선택해 보세요!

선택만 해도 응모 완료✨

🎁 추첨 경품
✔️ 차량용 디퓨저 (50명)
✔️ 에쓰오일 주유상품권 (50명)
✔️ 맥도날드 상품권 (150명)

📢 첫 운전 선물 소문내기
친구들에게 이벤트를 공유하면
푸짐한 선물까지!

🏆 소문점수 TOP 10
네이버페이 1만원권

🎉 추첨 300명
네이버페이 3천원권

💡 블로그 이벤트 참여 시
추가로 네이버페이 받을 기회!

첫 운전의 설렘,
선물과 함께 시작해 보세요💙",2026-07-08,2026-07-18,https://www.facebook.com/ads/library/?id=1808886763819341,2026-07-18,2026-07-09,종료,78,,,,,,,,,
34a7792876c75a753f1eed6c5d48cf55,한화생명,경쟁사,34a7792876c75a753f1eed6c5d48cf55.jpg,https://lh3.googleusercontent.com/d/1kHnbpgaQ20DlVLyaf2EX_8pKNfZCWPUI,브랜딩,기타,대비유도,평생 보장하는 종신보험,"사라지는 사망보험금이 아깝다면
평생 보장하는 종신보험으로!",2026-07-07,2026-08-24,https://www.facebook.com/ads/library/?id=1740636673786797,2026-07-26,2026-07-06,종료,79,,,,,,,,,
34ad05aec4c4584742cb4cd5267334fc,삼성화재 다이렉트 착,경쟁사,34ad05aec4c4584742cb4cd5267334fc.jpg,https://lh3.googleusercontent.com/d/17jkx4h2RB10pM2lPcM3pe37n59d4pMLZ,특약,여행보험,대비유도,해외여행 항공 지연 보상,"비행기 지연! 스트레스 받지 마세요
출국도 귀국도 지연된 만큼 보상 받는
삼성화재 다이렉트 해외여행보험✈️

*항공기 지연·결항 보상 (지수형)(국내 출국)특약
*항공기 지연·결항 보상(지수형)(국내 출국 제외)특약
항공편이 2시간 이상 지연 또는 결항되는 경우

손해보험협회 심의필 제169847호(2026.02.02~2027.02.01)",2026-08-31,2026-09-17,https://www.facebook.com/ads/library/?id=2095148007876538,2026-09-16,2026-09-01,종료,24,,,,,,,,,
34b4d2ab387bdde9cbe96cd98e02c09b,메리츠화재,경쟁사,34b4d2ab387bdde9cbe96cd98e02c09b.jpg,https://lh3.googleusercontent.com/d/1ZWW3FYLuyzd0B5b2n3fbogd-WhuqUeiA,비갱신,암보험,경제적혜택,보험료 오르지 않는 암보험,"보험료 오르지 않는 암보험 찾고 계셨나요?👀

올케어 보장 꽉 채운 암보험은 ➡️2056년까지 보험료가 그대로! (30년 만기, 비갱신형 가입 시)

▼ 지금 내 보험료 계산해보기▼
MSTORE.MERITZFIRE.COM
내 예상 보험료 확인하기",2026-06-11,2026-06-20,https://www.facebook.com/ads/library/?id=2320681425129061,2026-06-19,2026-06-16,종료,105,,,,,,,,,
34bd07e7b2a9a61f3fb376694d5a03f4,라이나생명,경쟁사,34bd07e7b2a9a61f3fb376694d5a03f4.jpg,https://lh3.googleusercontent.com/d/1cdLC6L3h9XqDPPamvYcSb_8YfgQgb4CF,특약,종합보험,대비유도,수술비부터 뇌심장까지 정액보장,"어디가 어떻게 아플지 모르는데,
미리 대비하고 계신가요? 😯

부담되는 질병 수술비부터 심장 수술, 뇌 수술까지
100세까지 비갱신으로 든든하게 정액 보장하는
라이나(무)새로담는건강보험으로 대비하세요!(특약)

(무)새로담는건강보험
*질병마다 1회 한, 단 365일 경과 후 동일한 질병으로 수술 시 보장하며, 동시수술 약관참조
*가입 첫날부터 수술비 보장 개시(가입 후 1년 이내 50% 보장)
*계약 체결 전 상품 설명서 및 약관 참조
*기존 계약 해지 후 신계약 체결 시 보험인수가 거절되거나 보험료가 인상되거나 보장 내용이 달라질 수 있음

생명보험협회 심의필 제2026-04586호 (2026-05-21 ~ 2027-05-20)
노출수가 적음
M.LINA.CO.KR
보험료 간편 확인!
라이나 (무)새로담는건강보험",,2026-07-07,https://www.facebook.com/ads/library/?id=1352688116791856,2026-07-07,2026-06-14,종료,102,,,,,,,,,
34e63f862834a39915e61c266cee7daa,키움에셋플래너,경쟁사,34e63f862834a39915e61c266cee7daa.jpg,https://lh3.googleusercontent.com/d/1VIWyKZh4VnyOjRgAfGGJupT1gtwkDWn4,특약,간병인보험,대비유도,치매 대비 365일 간병보험,"가입 첫날부터 최대 365일 보장하는 간병보험(특약)
일년 중 하루도 빠짐 없이 보장받으세요
가입 첫날부터 보장 받는 암보험! 건강검진 전 미리 대비하세요
평생 가는 부모님 치매 대비하고 계신가요? 최대 365일 보장하는 간병인 보험(특약)으로 미리 대비하세요",2026-07-09,2026-07-15,https://www.facebook.com/ads/library/?id=1549872806771361,2026-07-15,2026-07-10,종료,77,,,,,,,,,
350a7eafeca92e4da6d6e0bc7839828a,AXA 손해보험,경쟁사,350a7eafeca92e4da6d6e0bc7839828a.jpg,https://lh3.googleusercontent.com/d/1iOBx7SYtSQh-J6JbMz9wSy9nAZzsL2Qr,특약,종합보험,상품신뢰,맞춤설계 올인원 종합보험,"밤새 뒤척이며 찾아보다 지쳤다면?🤔🥱
한가지 보험으로 간편하게!

개인 맞춤형 설계로 나에게 최적화된 종합보험!
(무)AXA올인원종합보험(갱신형)

(무)AXA올인원종합보험(갱신형), 궁금하다면?
전화 상담으로 확인해보세요.

📞상담문의 : 1566-0292

[보험 계약 시 알아 두실 사항]
AXA손해보험은 해당 상품에 대해 충분히 설명할 의무가 있으며, 가입자는 가입에 앞서 이에 대한 충분한 설명을 받으시기 바랍니다. 보험계약자가 기존에 체결했던 보험계약을 해지하고 다른 보험계약을 체결하면 보험인수가 거절되거나 보험료가 인상되거나 보장내용이 달라질 수 있습니다. 또한 지급한도, 면책사항 등에 따라 보험금 지급이 제한될 수 있습니다. 보험계약 체결 전 상품설명서 및 약관을 읽어 보시기 바랍니다.
일반심사 및 의사의 건강검진을 거칠 경우 저렴한 보험에 가입할 수 있음.
이 보험계약은 예금자보호법에 따라 해약환급금(또는 만기 시 보험금)에 기타지급금을 합한 금액이 1인당 “1억원까지”(본 보험회사의 여타 보호상품과 합산)보호됩니다. 이와 별도로 본 보험회사 보호상품의 사고보험금을 합산한 금액이 1인당 “1억원까지” 보호됩니다. 다만, 보험계약자 및 보험료납부자가 법인인 보험계약의 경우에는 보호되지 않습니다.
단, 운전자보험의 경우 음주, 무면허, 약물, 도주사고는 제외됩니다.
갱신형 보험의 경우 갱신 시 보험료가 인상될 수 있으며, 해당 상품의 최대 갱신주기는 10년, 최대 갱신 가능 나이는 갱신형 플랜기준 100세까지 입니다. (담보별 상이)

준법감시인 확인필 검-260630-마케팅팀-289(2026.06.30~2027.06.29)",2026-06-30,2026-07-08,https://www.facebook.com/ads/library/?id=27517038047977523,2026-07-07,2026-07-01,종료,86,,,,,,,,,
350c85bae0816ce31aa2b259010fe3ff,KB손해보험 다이렉트,경쟁사,350c85bae0816ce31aa2b259010fe3ff.jpg,https://lh3.googleusercontent.com/d/181JV3mYZ2HXm4HNySknKwks2jqieXgRT,기타,자동차보험,가입유도,앱으로 쉽고 빠른 차보험 가입,"[KB손해보험 다이렉트] 경기 시작 전에 끝내는 자동차보험 가입!

자동차보험 가입, 복잡하고 오래 걸릴 것 같으셨죠?
쉽고 빠르고 간편한 가입, KB다이렉트⭐

👉KB손해보험 앱에서 직접 확인해 보세요!

영상은 생성형 AI로 제작되었습니다.

KB손해보험 준법감시인 심의필 제2026-2636호(2026.09.11~2027.09.10)

#KB손해보험 #KB손해보험다이렉트 #KB다이렉트
#다이렉트자동차보험 #자동차보험가입 #다이렉트보험 #모바일가입",2026-09-15,2026-09-18,https://www.facebook.com/ads/library/?id=1060778653594287,2026-09-18,2026-09-15,종료,9,,,,,,,,,
352d63c095803f82f7588b5eb2d67d35,DB 손해보험,경쟁사,352d63c095803f82f7588b5eb2d67d35.jpg,https://lh3.googleusercontent.com/d/1TQwvpU8LG6undUEdYy_hjYKYUR9uiIPg,브랜딩,펫보험,정서유도,반려견 여행 안전 정보 콘텐츠,"""여행 짐은 다 챙겼는데, 가장 중요한 게 빠졌다고?""🐶🧳
우리 아이에게 생길 예상치 못한 사고, 대비하셨나요?

모기, 벌, 뱀, 이물질 섭취까지...
호기심 많고, 냄새 맡기 좋아하는 우리 강아지
여행 중 다양한 위험에 노출될 수 있어요.
떠나기 전 무엇보다 꼭 챙겨야 할 것들!

링크에서 확인해 보세요.👇

https://blog.naver.com/dongbu_promy/224323587324
준법감시인확인필_제2026-13980호(2026.06.22~2027.06.21)

#강아지동반여행 #강아지동반캠핑 #강아지수영장 #심장사상충 #광견병 #벌쏘인강아지 #DB #DB손해보험",2026-06-22,2026-06-29,https://www.facebook.com/ads/library/?id=1551594970015483,2026-06-28,2026-06-24,종료,94,,,,,,,,,
3561cc4e1a6fafebd64b4f42ea25aa67,AIA생명,경쟁사,3561cc4e1a6fafebd64b4f42ea25aa67.jpg,https://lh3.googleusercontent.com/d/1AfzWXHd5NfhppfxQx1rDWrZ2e4Qm0X5K,,,,,"레켐비 치료비?!
고액 초기 치매 치료비도 든든하게 보장하는 AIA 생명 치매보험(특약, 1년 이후 보장, 최대 36회한)

*생명보험협회 심의필 제 2026-07815호 (2026-08-13 ~ 2027-08-12)

*갱신 시 보험료가 인상될 수 있음
*최초 가입 후 5년 또는 10년 마다 갱신을 통해 최대 100세까지 보장
*보험계약 체결 전 상품설명서 및 약관을 확인하시기 바랍니다.
*보험계약자가 기존 보험계약을 해지하고,새로운 보험계약을 체결할 경우 인수거절,보험료 인상, 보장내용 축소 등 불이익이 생길 수 있습니다
*이 보험계약은 예금자보호법에 따라 해약환급금(또는 만기 시 보험금)에 기타지급금을 합한 금액이 1인당 “1억원까지”(본 보험회사의 여타 보호상품과 합산) 보호됩니다.
이와 별도로 본 보험회사 보호상품의 사고보험금을 합산한 금액이 1인당 “1억원까지”보호됩니다.
다만, 보험계약자 및 보험료납부자가 법인인 보험계약의 경우에는 보호되지 않습니다.
HTTPS://AIA.CO.KR
내 보험료 바로 알아보기
(무) 파워 100 치매보험 (갱신형, 해약환급금 미지급형)",2026-09-03,,https://www.facebook.com/ads/library/?id=1786758435688175,2026-09-23,2026-09-21,운영중,20,,,,,,,,,
